"feature"	"coef_DS"	"pval_DS"	"qval_DS"	"metadata"
"s__GGB6019_SGB8651|t__SGB8651"	-3.57496965723499	2.56147843097781e-15	1.63377776445411e-13	"diagnosis"
"s__GGB3616_SGB4888|t__SGB4888"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiales_bacterium_UBA1390|t__SGB4436"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4644_SGB6428|t__SGB6428"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_pacaensis|t__SGB29484"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB48165_SGB66168|t__SGB66168"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaeromassilibacillus_sp_An172|t__SGB4271"	-0.383255392296782	0.898171937365081	0.989739802220386	"diagnosis"
"s__Aggregatibacter_kilianii|t__SGB9731"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Hungatella_SGB9293|t__SGB9293"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4271_SGB5820|t__SGB5820"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1379_SGB1880|t__SGB1880"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroides_acidifaciens|t__SGB48548"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB31460_SGB6499|t__SGB6499"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Leuconostoc_gelidum|t__SGB96977"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Pseudomonas_fragi|t__SGB12106"	-0.937727998774263	0.00556657051547799	0.0381596212439542	"diagnosis"
"s__Bacteroides_ndongoniae|t__SGB1821"	0.200130140528692	0.95209460208428	0.989739802220386	"diagnosis"
"s__GGB269_SGB376|t__SGB376"	0.158599328585387	0.961617825918597	0.989739802220386	"diagnosis"
"s__GGB10692_SGB17347|t__SGB17347"	2.06587280097932	0.00019053970610481	0.00183500843982015	"diagnosis"
"s__GGB75036_SGB102224|t__SGB102224"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9542_SGB14948|t__SGB14948"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB59855"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79616_SGB4923|t__SGB4923"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Roseburia_SGB36997|t__SGB36997"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Serratia_marcescens|t__SGB10251"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9536_SGB14939|t__SGB14939"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3003_SGB3994|t__SGB3994"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB48242|t__SGB48242"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9400_SGB14745|t__SGB14745"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Micrococcus_flavus|t__SGB35106"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinotignum_timonense|t__SGB17174"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Finegoldia_magna|t__SGB6683"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Haemophilus_influenzae|t__SGB9648"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3126_SGB4139|t__SGB4139"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9112_SGB14045|t__SGB14045"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB58714_SGB5072|t__SGB5072"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3247_SGB4294|t__SGB4294"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinomyces_SGB17154|t__SGB17154"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9106_SGB6578|t__SGB6578"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_intermedia|t__SGB1560"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroidetes_oral_taxon_274|t__SGB1341"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9072_SGB13992|t__SGB13992"	-0.357903058300788	0.762610138724306	0.989739802220386	"diagnosis"
"s__GGB9071_SGB13990|t__SGB13990"	-1.50452767035291	4.60223144941727e-05	0.000519344118176549	"diagnosis"
"s__GGB4250_SGB5751|t__SGB5751"	0.305869916061677	0.5519811509967	0.989739802220386	"diagnosis"
"s__Candidatus_Heritagella_gallinarum|t__SGB63347"	-0.47095935395432	0.887466210072609	0.989739802220386	"diagnosis"
"s__Alistipes_SGB5086|t__SGB5086"	-0.373458912369491	0.890087933286135	0.989739802220386	"diagnosis"
"s__Extibacter_muris|t__SGB4633"	-0.280041120694187	0.796725262136724	0.989739802220386	"diagnosis"
"s__Morganella_morganii|t__SGB10026"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_SGB48271|t__SGB48271"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Tetragenococcus_solitarius|t__SGB29881"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bifidobacterium_asteroides|t__SGB21502"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_durans|t__SGB7966"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_pseudoavium|t__SGB25240"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bifidobacterium_coryneforme|t__SGB17293"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacillus_sp_AP8|t__SGB30210"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB29004_SGB41720|t__SGB41720"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Microvirgula_aerodenitrificans|t__SGB22508"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Yersinia_frederiksenii|t__SGB10227"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_asini|t__SGB7927"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Kluyvera_genomosp_3|t__SGB74156"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Paenibacillus_macerans|t__SGB7398"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Paenibacillus_azoreducens|t__SGB82466"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_histicola|t__SGB1543"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_pallens|t__SGB1564"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3724_SGB5054|t__SGB5054"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinomyces_SGB17163|t__SGB17163_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Gemella_sanguinis|t__SGB7298_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_mundtii|t__SGB7963"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerostipes_sp_992a|t__SGB4685"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_sp_12_A|t__SGB4730"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Phytobacter_massiliensis|t__SGB31141"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB52002_SGB72669|t__SGB72669"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinobaculum_sp_oral_taxon_183|t__SGB15892"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_sp_ASBs410|t__SGB4733"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Serratia_marcescens|t__SGB92520"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bilophila_SGB15450|t__SGB15450"	-0.0108030973333373	0.976794845226871	0.989739802220386	"diagnosis"
"s__Lacticaseibacillus_suilingensis|t__SGB51743"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_dispar|t__SGB7957"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
